hwWlanApMac,hwWlanApSn,hwWlanApTypeInfo,hwWlanApName,hwWlanApGroup,hwWlanApRunState,hwWlanApSoftwareVersion,group_id
,21500844528SM3004136,AirEngine5761-11W,ShanXiTaiYuan_SJ_78_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004137,AirEngine5761-11W,XinJiang_TFSC_FJ174-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004140,AirEngine5761-11W,XinJiang_TFSC_FJ164-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004141,AirEngine5761-11W,ShanXiTaiYuan_SJ_F03_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004144,AirEngine5761-11W,ShanXiTaiYuan_SJ_74_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004145,AirEngine5761-11W,ShanXiTaiYuan_HHM_29_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004146,AirEngine5761-11W,XinJiang_TFSC_FJ165-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004148,AirEngine5761-11W,ShanXiTaiYuan_SJ_F13_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004150,AirEngine5761-11W,XinJiang_ALSK_A01-69_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004152,AirEngine5761-11W,ShanXiTaiYuan_SJ_FJ82-TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004153,AirEngine5761-11W,XinJiang_TFSC_FJ91-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004154,AirEngine5761-11W,ShanXiTaiYuan_SJ_F10_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004155,AirEngine5761-11W,XinJiang_TFSC_FJ77-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004156,AirEngine5761-11W,ShanXiTaiYuan_SJ_94_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004157,AirEngine5761-11W,ShanXiTaiYuan_SJ_81_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004158,AirEngine5761-11W,ShanXiTaiYuan_SX27_TaDi,山西-老千山风电场103,11,V200R022C00SPC100,2921
,21500844528SM3004159,AirEngine5761-11W,XinJiang_WLDBS_A39_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004160,AirEngine5761-11W,XinJiang_ALSK_A01-111_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004161,AirEngine5761-11W,ShanXiTaiYuan_SJ_F11_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004162,AirEngine5761-11W,ShanXiTaiYuan_SJ_80_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004163,AirEngine5761-11W,ShanXiTaiYuan_SJ_F09_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004165,AirEngine5761-11W,XinJiang_ALSK_A01-01_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004167,AirEngine5761-11W,XinJiang_ALSK_A01-12_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004168,AirEngine5761-11W,XinJiang_TFSC_FJ166-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004169,AirEngine5761-11W,XinJiang_ALSK_A01-112_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004170,AirEngine5761-11W,XinJiang_ALSK_FJ86-TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004171,AirEngine5761-11W,XinJiang_TFSC_FJ167-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004172,AirEngine5761-11W,ShanXiTaiYuan_SX65_TaDi,山西-老千山风电场103,11,V200R022C00SPC100,2921
,21500844528SM3004173,AirEngine5761-11W,XinJiang_ALSK_A01-67_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004174,AirEngine5761-11W,XinJiang_WYT_W1-26_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004175,AirEngine5761-11W,XinJiang_ALSK_A01-118_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004176,AirEngine5761-11W,XinJiang_TFSC_FJ162-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004177,AirEngine5761-11W,XinJiang_ALSK_A01-117_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004179,AirEngine5761-11W,XinJiang_ALSK_A01-120_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004180,AirEngine5761-11W,XinJiang_ALSK_A01-68_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004181,AirEngine5761-11W,XinJiang_TFSC_FJ173-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004182,AirEngine5761-11W,XinJiang_ALSK_A01-107_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004184,AirEngine5761-11W,ShanXiTaiYuan_SJ_83_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004185,AirEngine5761-11W,ShanXiTaiYuan_SJ_F08_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004186,AirEngine5761-11W,ShanXiTaiYuan_SJ_F34_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004187,AirEngine5761-11W,ShanXiTaiYuan_SJ_90_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004191,AirEngine5761-11W,ShanXiTaiYuan_SJ_F28_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004192,AirEngine5761-11W,ShanXiTaiYuan_YZ_#27_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004193,AirEngine5761-11W,ShanXiTaiYuan_SJ_77_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004194,AirEngine5761-11W,ShanXiTaiYuan_SJ_93_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004196,AirEngine5761-11W,XinJiang_WLDBS_A33_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004200,AirEngine5761-11W,ShanXiTaiYuan_SJ_F12_JiCang,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004202,AirEngine5761-11W,ShanXiTaiYuan_YZ_#29_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004203,AirEngine5761-11W,XinJiang_TFSC_FJ84-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004204,AirEngine5761-11W,ShanXiTaiYuan_SJ_F02_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004206,AirEngine5761-11W,XinJiang_WLDBS_A49_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004207,AirEngine5761-11W,XinJiang_WLDBS_A61_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004208,AirEngine5761-11W,XinJiang_TFSC_FJ156-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004209,AirEngine5761-11W,XinJiang_TFSC_FJ79-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004211,AirEngine5761-11W,XinJiang_TFSC_FJ82-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004212,AirEngine5761-11W,ShanXiTaiYuan_YZ_#17_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004214,AirEngine5761-11W,XinJiang_TFSC_FJ163-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004216,AirEngine5761-11W,ShanXiTaiYuan_YZ_#28_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004230,AirEngine5761-11W,XinJiang_WYT_W1-13_TaDi,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004231,AirEngine5761-11W,XinJiang_LFK_Y4-07_JiCang,新疆-老风口风电场1707,11,V200R022C00SPC100,17352
,21500844528SM3004235,AirEngine5761-11W,XinJiang_WYT_W2-19_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004237,AirEngine5761-11W,XinJiang_GYZ_FJ09_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004243,AirEngine5761-11W,ShanXiTaiYuan_SJ_F07_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004244,AirEngine5761-11W,ShanXiTaiYuan_SJ_FJ48-TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004246,AirEngine5761-11W,ShanXiTaiYuan_SJ_F16_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004248,AirEngine5761-11W,ShanXiTaiYuan_SJ_99_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004251,AirEngine5761-11W,ShanXiTaiYuan_YZ_#18_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004254,AirEngine5761-11W,0x5368616e58695461695975616e5f544c5fe285a22d32355f54614469,山西-驼铃风电场107,11,V200R022C00SPC100,6929
,21500844528SM3004256,AirEngine5761-11W,ShanXiTaiYuan_SJ_F14_TaDi,山西-双井风电场104,11,V200R022C00SPC100,6401
,21500844528SM3004259,AirEngine5761-11W,ShanXiTaiYuan_YZ_#13_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004261,AirEngine5761-11W,ShanXiTaiYuan_YZ_#14_TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004262,AirEngine5761-11W,ShanXiTaiYuan_SP_FJ01_TaDi,山西-娑婆风电场102,11,V200R022C00SPC100,4284
,21500844528SM3004263,AirEngine5761-11W,XinJiang_TFSC_FJ159-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004266,AirEngine5761-11W,XinJiang_TFSC_FJ83-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004267,AirEngine5761-11W,ShanXiTaiYuan_SP_FJ14_TaDi,山西-娑婆风电场102,11,V200R022C00SPC100,4284
,21500844528SM3004268,AirEngine5761-11W,ShanXiTaiYuan_SP_FJ18-TaDi,山西-娑婆风电场102,11,V200R022C00SPC100,4284
,21500844528SM3004271,AirEngine5761-11W,ShanXiTaiYuan_YZ_FJ05-TaDi,山西-余庄风电场105,11,V200R022C00SPC100,5588
,21500844528SM3004273,AirEngine5761-11W,XinJiang_GDTF_FJ33_TaDi,新疆-国风天风二场1701,11,V200R022C00SPC100,404
,21500844528SM3004275,AirEngine5761-11W,XinJiang_STH_S05-12_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004276,AirEngine5761-11W,XinJiang_TFSC_FJ110-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004278,AirEngine5761-11W,XinJiang_STH_S05-10_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004286,AirEngine5761-11W,XinJiang_ALSK_A01-85_TaDi,新疆-阿拉山口1704,11,V200R022C00SPC100,10582
,21500844528SM3004290,AirEngine5761-11W,XinJiang_TFSC_FJ142-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004297,AirEngine5761-11W,QingHai_GEMGF_57_TaDi,青海-格尔木光伏电站2702,11,V200R022C00SPC100,10587
,21500844528SM3004301,AirEngine5761-11W,ShanXiTaiYuan_HCS_23_TaDi,山西-黑茶山风电场108,11,V200R022C00SPC100,4836
,21500844528SM3004302,AirEngine5761-11W,QingHai_GEMGF_47_TaDi,青海-格尔木光伏电站2702,11,V200R022C00SPC100,10587
,21500844528SM3004315,AirEngine5761-11W,XinJiang_WYT_FJ72-TaDi,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004316,AirEngine5761-11W,ShanXiTaiYuan_HCS_18_TaDi,山西-黑茶山风电场108,11,V200R022C00SPC100,4836
,21500844528SM3004319,AirEngine5761-11W,ShanXiTaiYuan_HCS_19_TaDi,山西-黑茶山风电场108,11,V200R022C00SPC100,4836
,21500844528SM3004772,AirEngine5761-11W,XinJiang_WYT_W2-23_TaDi,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004773,AirEngine5761-11W,XinJiang_STH_S06-09_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004774,AirEngine5761-11W,XinJiang_LFK_Y3-10_JiCang,新疆-老风口风电场1707,11,V200R022C00SPC100,17352
,21500844528SM3004775,AirEngine5761-11W,XinJiang_STH_S02-04_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004776,AirEngine5761-11W,XinJiang_WYT_W2-21_TaDi,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004777,AirEngine5761-11W,XinJiang_LFK_Y3-05_JiCang,新疆-老风口风电场1707,11,V200R022C00SPC100,17352
,21500844528SM3004779,AirEngine5761-11W,XinJiang_STH_S05-03_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004780,AirEngine5761-11W,XinJiang_BEJTR_FJ18-TaDi,新疆-布尔津天润1706,11,V200R022C00SPC100,17351
,21500844528SM3004782,AirEngine5761-11W,XinJiang_STH_S04-11_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004783,AirEngine5761-11W,XinJiang_GYZ_FJ55_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004784,AirEngine5761-11W,XinJiang_STH_S04-12_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004785,AirEngine5761-11W,XinJiang_STH_S03-05_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004786,AirEngine5761-11W,XinJiang_GYZ_FJ52_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004787,AirEngine5761-11W,XinJiang_GYZ_FJ41_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004789,AirEngine5761-11W,XinJiang_GYZ_FJ38_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004790,AirEngine5761-11W,XinJiang_STH_S02-15_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004793,AirEngine5761-11W,XinJiang_STH_S01-15_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004796,AirEngine5761-11W,XinJiang_STH_S05-16_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004797,AirEngine5761-11W,XinJiang_LFK_Y2-02_JiCang,新疆-老风口风电场1707,11,V200R022C00SPC100,17352
,21500844528SM3004804,AirEngine5761-11W,XinJiang_GYZ_FJ07_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004805,AirEngine5761-11W,XinJiang_STH_FJS5-10-TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004808,AirEngine5761-11W,XinJiang_STH_S03-01_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004811,AirEngine5761-11W,XinJiang_GYZ_FJ57_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004812,AirEngine5761-11W,XinJiang_STH_S03-06_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004815,AirEngine5761-11W,XinJiang_STH_S02-08_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004816,AirEngine5761-11W,XinJiang_GYZ_FJ64_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004817,AirEngine5761-11W,XinJiang_STH_S03-08_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004818,AirEngine5761-11W,XinJiang_STH_S04-13_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004819,AirEngine5761-11W,XinJiang_GYZ_FJ53_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004821,AirEngine5761-11W,XinJiang_WYT_W3-13_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004822,AirEngine5761-11W,XinJiang_STH_S08-15_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004823,AirEngine5761-11W,XinJiang_GYZ_FJ27-TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004824,AirEngine5761-11W,XinJiang_STH_S03-11_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004825,AirEngine5761-11W,XinJiang_STH_S06-03_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004828,AirEngine5761-11W,XinJiang_STH_S02-05_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004829,AirEngine5761-11W,XinJiang_TFSC_FJ140-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004830,AirEngine5761-11W,XinJiang_TFSC_FJ90-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004832,AirEngine5761-11W,XinJiang_TFSC_FJ134-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004833,AirEngine5761-11W,XinJiang_TFSC_FJ139-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004834,AirEngine5761-11W,XinJiang_TFSC_FJ95-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004836,AirEngine5761-11W,XinJiang_TFSC_FJ86-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004837,AirEngine5761-11W,XinJiang_TFSC_FJ136-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004839,AirEngine5761-11W,XinJiang_TFSC_FJ88-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004840,AirEngine5761-11W,XinJiang_TFSC_FJ131-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004842,AirEngine5761-11W,XinJiang_TFSC_FJ141-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004843,AirEngine5761-11W,XinJiang_TFSC_FJ92-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004846,AirEngine5761-11W,XinJiang_TFSC_FJ138-TaDi,新疆-天风三场1702,4,,17197
,21500844528SM3004852,AirEngine5761-11W,XinJiang_BEJTR_B-12_JiCang,新疆-布尔津天润1706,11,V200R022C00SPC100,17351
,21500844528SM3004858,AirEngine5761-11W,XinJiang_TFSC_FJ93-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004859,AirEngine5761-11W,XinJiang_GYZ_FJ24_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004861,AirEngine5761-11W,XinJiang_BEJTR_B-52_JiCang,新疆-布尔津天润1706,11,V200R022C00SPC100,17351
,21500844528SM3004865,AirEngine5761-11W,XinJiang_WLDBS_A50_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004866,AirEngine5761-11W,XinJiang_GYZ_FJ51_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004867,AirEngine5761-11W,XinJiang_WLDBS_A52_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004868,AirEngine5761-11W,ShanXiTaiYuan_HHM_32_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004870,AirEngine5761-11W,XinJiang_WYT_W3-02_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004871,AirEngine5761-11W,XinJiang_WYT_W3-24_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004872,AirEngine5761-11W,ShanXiTaiYuan_HHM_10_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004873,AirEngine5761-11W,XinJiang_WLDBS_A62_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004874,AirEngine5761-11W,XinJiang_STH_S02-06_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004875,AirEngine5761-11W,ShanXiTaiYuan_HHM_8_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004876,AirEngine5761-11W,XinJiang_GYZ_FJ06_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004878,AirEngine5761-11W,XinJiang_GYZ_FJ66_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004879,AirEngine5761-11W,XinJiang_GYZ_FJ01_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004880,AirEngine5761-11W,XinJiang_WYT_W1-27_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004881,AirEngine5761-11W,XinJiang_GYZ_FJ25_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004885,AirEngine5761-11W,XinJiang_WLDBS_A56_TaDi,新疆-乌兰达布森1705,11,V200R022C00SPC100,10618
,21500844528SM3004886,AirEngine5761-11W,XinJiang_GYZ_FJ49_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004887,AirEngine5761-11W,XinJiang_STH_S03-09_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004889,AirEngine5761-11W,XinJiang_STH_S06-02_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004890,AirEngine5761-11W,XinJiang_STH_S06-06_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004893,AirEngine5761-11W,XinJiang_GYZ_FJ45_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004894,AirEngine5761-11W,XinJiang_GYZ_FJ56_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004895,AirEngine5761-11W,XinJiang_GYZ_FJ65_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004896,AirEngine5761-11W,XinJiang_STH_S01-02_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004898,AirEngine5761-11W,XinJiang_STH_S03-07_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004903,AirEngine5761-11W,XinJiang_TFSC_FJ133-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004904,AirEngine5761-11W,XinJiang_WYT_W3-05_TaDi,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004905,AirEngine5761-11W,XinJiang_GYZ_FJ48_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004907,AirEngine5761-11W,XinJiang_LFK_Y2-08_JiCang,新疆-老风口风电场1707,11,V200R022C00SPC100,17352
,21500844528SM3004908,AirEngine5761-11W,ShanXiTaiYuan_HHM_25_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004910,AirEngine5761-11W,XinJiang_GYZ_FJ44_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004911,AirEngine5761-11W,XinJiang_WYT_W1-07_TaDi,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004912,AirEngine5761-11W,XinJiang_STH_S05-07_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004914,AirEngine5761-11W,XinJiang_STH_S03-03_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004915,AirEngine5761-11W,XinJiang_STH_S05-11_TaDi,新疆-三塘湖风电场170a,11,V200R022C00SPC100,10581
,21500844528SM3004916,AirEngine5761-11W,XinJiang_GYZ_FJ62_TaDi,新疆-高崖子风电场1703,11,V200R022C00SPC100,17196
,21500844528SM3004917,AirEngine5761-11W,XinJiang_WYT_W3-11_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004921,AirEngine5761-11W,XinJiang_TFSC_FJ98-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004925,AirEngine5761-11W,ShanXiTaiYuan_HHM_16_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004927,AirEngine5761-11W,XinJiang_WYT_W1-04_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004929,AirEngine5761-11W,XinJiang_TFSC_FJ99-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004930,AirEngine5761-11W,XinJiang_TFSC_FJ89-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004931,AirEngine5761-11W,ShanXiTaiYuan_HHM_33_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004932,AirEngine5761-11W,ShanXiTaiYuan_HHM_14_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004935,AirEngine5761-11W,XinJiang_WYT_W3-12_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004936,AirEngine5761-11W,XinJiang_TFSC_FJ97-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004937,AirEngine5761-11W,XinJiang_BEJTR_B-59_JiCang,新疆-布尔津天润1706,11,V200R022C00SPC100,17351
,21500844528SM3004939,AirEngine5761-11W,XinJiang_TFSC_FJ71-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004940,AirEngine5761-11W,XinJiang_WYT_W1-03_JiCang,新疆-望洋台风电场1709,11,V200R022C00SPC100,404
,21500844528SM3004941,AirEngine5761-11W,ShanXiTaiYuan_HHM_4_TaDi,山西-黄花母风电场109,11,V200R022C00SPC100,3334
,21500844528SM3004942,AirEngine5761-11W,XinJiang_TFSC_FJ103-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004944,AirEngine5761-11W,XinJiang_TFSC_FJ137-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
,21500844528SM3004946,AirEngine5761-11W,XinJiang_WYT_W1-08_JiCang,新疆-望洋台风电场1709,4,,404
,21500844528SM3004947,AirEngine5761-11W,XinJiang_TFSC_FJ87-TaDi,新疆-天风三场1702,11,V200R022C00SPC100,17197
